3.100000e+00	8.171241e-14	1.100396e-02	1.996060e-01	-7.779193e+00
3.200000e+00	8.504308e-14	1.100396e-02	1.994880e-01	2.739888e+00
3.300000e+00	8.593126e-14	1.100396e-02	1.973771e-01	1.319993e+01
3.400000e+00	8.926193e-14	1.100396e-02	1.932949e-01	2.349533e+01
3.500000e+00	9.303669e-14	1.100396e-02	1.872823e-01	3.352233e+01
3.600000e+00	9.370282e-14	1.100396e-02	1.794002e-01	4.318006e+01
3.700000e+00	9.725554e-14	1.100396e-02	1.697278e-01	5.237172e+01
3.800000e+00	9.969803e-14	1.100396e-02	1.583625e-01	6.100548e+01
3.900000e+00	1.023626e-13	1.100396e-02	1.454185e-01	6.899548e+01
4.000000e+00	1.056932e-13	1.100396e-02	1.310255e-01	7.626265e+01
4.100000e+00	1.081357e-13	1.100396e-02	1.153278e-01	8.273538e+01
4.200000e+00	1.108003e-13	1.100396e-02	9.848219e-02	8.835025e+01
4.300000e+00	1.139089e-13	1.100396e-02	8.065689e-02	9.305247e+01
4.400000e+00	1.161293e-13	1.100396e-02	6.202956e-02	9.679636e+01
4.500000e+00	1.194600e-13	1.100396e-02	4.278566e-02	9.954569e+01
4.600000e+00	1.232348e-13	1.100396e-02	2.311659e-02	1.012739e+02
4.700000e+00	1.276756e-13	1.100396e-02	3.217851e-03	1.019644e+02
4.800000e+00	1.305622e-13	1.100396e-02	-1.671285e-02	1.016106e+02
4.900000e+00	1.341149e-13	1.100396e-02	-3.647751e-02	1.002157e+02
5.000000e+00	1.365574e-13	1.100396e-02	-5.587970e-02	9.779334e+01
5.100000e+00	1.398881e-13	1.100396e-02	-7.472650e-02	9.436678e+01
5.200000e+00	1.434408e-13	1.100396e-02	-9.283034e-02	8.996916e+01
5.300000e+00	1.456613e-13	1.100396e-02	-1.100108e-01	8.464315e+01
5.400000e+00	1.467715e-13	1.100396e-02	-1.260966e-01	7.844065e+01
5.500000e+00	1.496581e-13	1.100396e-02	-1.409268e-01	7.142235e+01
5.600000e+00	1.534328e-13	1.100396e-02	-1.543532e-01	6.365726e+01
5.700000e+00	1.545430e-13	1.100396e-02	-1.662410e-01	5.522214e+01
5.800000e+00	1.583178e-13	1.100396e-02	-1.764710e-01	4.620073e+01
5.900000e+00	1.609823e-13	1.100396e-02	-1.849402e-01	3.668303e+01
6.000000e+00	1.627587e-13	1.100396e-02	-1.915634e-01	2.676434e+01
6.100000e+00	1.658673e-13	1.100396e-02	-1.962738e-01	1.654433e+01
6.200000e+00	1.680878e-13	1.100396e-02	-1.990240e-01	6.125947e+00
6.300000e+00	1.703082e-13	1.100396e-02	-1.997860e-01	-4.385676e+00
6.400000e+00	1.727507e-13	1.100396e-02	-1.985523e-01	-1.488439e+01
6.500000e+00	1.736389e-13	1.100396e-02	-1.953353e-01	-2.526420e+01
6.600000e+00	1.763034e-13	1.100396e-02	-1.901674e-01	-3.542042e+01
6.700000e+00	1.780798e-13	1.100396e-02	-1.831008e-01	-4.525085e+01
6.800000e+00	1.809664e-13	1.100396e-02	-1.742067e-01	-5.465686e+01
6.900000e+00	1.840750e-13	1.100396e-02	-1.635747e-01	-6.354441e+01
7.000000e+00	1.869616e-13	1.100396e-02	-1.513116e-01	-7.182503e+01
7.100000e+00	1.894040e-13	1.100396e-02	-1.375405e-01	-7.941669e+01
7.200000e+00	1.922906e-13	1.100396e-02	-1.223994e-01	-8.624455e+01
7.300000e+00	1.960654e-13	1.100396e-02	-1.060397e-01	-9.224165e+01
7.400000e+00	1.989520e-13	1.100396e-02	-8.862497e-02	-9.734944e+01
7.500000e+00	2.016165e-13	1.100396e-02	-7.032879e-02	-1.015183e+02
7.600000e+00	2.047251e-13	1.100396e-02	-5.133345e-02	-1.047079e+02
7.700000e+00	2.082778e-13	1.100396e-02	-3.182795e-02	-1.068876e+02
7.800000e+00	2.113865e-13	1.100396e-02	-1.200620e-02	-1.080362e+02
7.900000e+00	2.164935e-13	1.100396e-02	7.934821e-03	-1.081428e+02
8.000000e+00	2.202682e-13	1.100396e-02	2.779700e-02	-1.072065e+02
8.100000e+00	2.235989e-13	1.100396e-02	4.738300e-02	-1.052361e+02
8.200000e+00	2.269296e-13	1.100396e-02	6.649810e-02	-1.022506e+02
8.300000e+00	2.298162e-13	1.100396e-02	8.495216e-02	-9.827883e+01
8.400000e+00	2.324807e-13	1.100396e-02	1.025614e-01	-9.335914e+01
8.500000e+00	2.340350e-13	1.100396e-02	1.191502e-01	-8.753929e+01
8.600000e+00	2.382539e-13	1.100396e-02	1.345530e-01	-8.087603e+01
8.700000e+00	2.391420e-13	1.100396e-02	1.486157e-01	-7.343464e+01
8.800000e+00	2.420286e-13	1.100396e-02	1.611974e-01	-6.528839e+01
8.900000e+00	2.453593e-13	1.100396e-02	1.721720e-01	-5.651792e+01
9.000000e+00	2.484679e-13	1.100396e-02	1.814290e-01	-4.721044e+01
9.100000e+00	2.498002e-13	1.100396e-02	1.888754e-01	-3.745890e+01
9.200000e+00	2.537970e-13	1.100396e-02	1.944361e-01	-2.736109e+01
9.300000e+00	2.564615e-13	1.100396e-02	1.980551e-01	-1.701857e+01
9.400000e+00	2.566836e-13	1.100396e-02	1.996958e-01	-6.535591e+00
9.500000e+00	2.602363e-13	1.100396e-02	1.993416e-01	3.982022e+00
9.600000e+00	2.635669e-13	1.100396e-02	1.969961e-01	1.442805e+01
9.700000e+00	2.664535e-13	1.100396e-02	1.926830e-01	2.469707e+01
9.800000e+00	2.680078e-13	1.100396e-02	1.864459e-01	3.468557e+01
9.900000e+00	2.693401e-13	1.100396e-02	1.783475e-01	4.429315e+01
