0.000000e+00, 0.000000e+00 
-1.110223e-16, 1.110223e-16 
-3.330669e-16, 8.326673e-17 
-5.551115e-17, 0.000000e+00 
0.000000e+00, -2.220446e-16 
-5.551115e-17, 2.220446e-16 
-1.110223e-16, 0.000000e+00 
-1.110223e-16, -2.220446e-16 
2.220446e-16, 0.000000e+00 
-2.775558e-17, 0.000000e+00 
3.122502e-17, -1.942890e-16 
-2.220446e-16, 1.110223e-16 
5.273559e-16, -1.110223e-16 
-1.942890e-16, 2.775558e-17 
2.220446e-16, 2.775558e-17 
1.110223e-16, -3.330669e-16 
-1.110223e-16, 5.551115e-17 
-1.110223e-16, -1.110223e-16 
-2.220446e-16, 0.000000e+00 
-1.665335e-16, 3.330669e-16 
3.330669e-16, 2.220446e-16 
1.665335e-16, 0.000000e+00 
0.000000e+00, 2.775558e-16 
-1.110223e-16, 1.110223e-16 
2.220446e-16, 3.330669e-16 
0.000000e+00, 1.110223e-16 
1.110223e-16, 1.110223e-16 
0.000000e+00, 2.775558e-16 
1.526557e-16, 3.469447e-18 
-1.665335e-16, -1.526557e-16 
0.000000e+00, 0.000000e+00 
-2.220446e-16, 0.000000e+00 
-5.551115e-17, 1.110223e-16 
1.665335e-16, 2.220446e-16 
2.220446e-16, -2.220446e-16 
-2.220446e-16, -1.318390e-16 
-1.110223e-16, -1.110223e-16 
2.220446e-16, -1.110223e-16 
-1.110223e-16, -2.220446e-16 
5.551115e-16, -2.220446e-16 
0.000000e+00, -1.387779e-16 
5.551115e-17, 0.000000e+00 
1.110223e-16, 5.551115e-17 
1.110223e-16, -4.440892e-16 
0.000000e+00, -1.110223e-16 
0.000000e+00, -2.220446e-16 
-2.220446e-16, 0.000000e+00 
1.110223e-16, 0.000000e+00 
5.551115e-17, 0.000000e+00 
4.440892e-16, 4.440892e-16 
1.665335e-16, -1.110223e-16 
-3.330669e-16, -1.110223e-16 
1.110223e-16, 1.110223e-16 
1.110223e-16, 1.110223e-16 
1.110223e-16, 0.000000e+00 
-2.220446e-16, -5.551115e-17 
0.000000e+00, -2.775558e-17 
1.665335e-16, -5.551115e-17 
2.220446e-16, 0.000000e+00 
8.326673e-17, 1.110223e-16 
5.551115e-17, -5.551115e-17 
-5.551115e-17, -3.330669e-16 
3.330669e-16, 1.110223e-16 
-1.110223e-16, -2.220446e-16 
0.000000e+00, -1.110223e-16 
5.551115e-17, 2.220446e-16 
-3.330669e-16, -2.775558e-17 
-2.775558e-17, -2.220446e-16 
2.775558e-17, 0.000000e+00 
-1.665335e-16, 0.000000e+00 
6.938894e-17, -2.220446e-16 
-5.551115e-17, -3.330669e-16 
8.326673e-17, 2.775558e-17 
0.000000e+00, -2.220446e-16 
0.000000e+00, 1.110223e-16 
-2.220446e-16, -1.110223e-16 
4.163336e-17, 3.885781e-16 
0.000000e+00, 1.526557e-16 
9.714451e-17, -2.498002e-16 
-2.220446e-16, 0.000000e+00 
0.000000e+00, 2.220446e-16 
-1.595946e-16, -3.053113e-16 
-2.220446e-16, -1.665335e-16 
1.110223e-16, -2.220446e-16 
0.000000e+00, -1.387779e-17 
-1.110223e-16, 6.938894e-17 
-2.203099e-16, -1.110223e-16 
1.110223e-16, -1.942890e-16 
-5.551115e-17, 3.885781e-16 
2.220446e-16, -1.110223e-16 
-5.551115e-17, 2.220446e-16 
1.110223e-16, 5.551115e-17 
-1.110223e-16, -5.551115e-17 
3.330669e-16, -2.220446e-16 
2.220446e-16, -2.220446e-16 
3.330669e-16, 1.110223e-16 
1.110223e-16, -1.110223e-16 
1.040834e-16, 2.220446e-16 
1.110223e-16, -2.220446e-16 
0.000000e+00, -6.661338e-16 
-1.110223e-16, -1.110223e-16 
2.220446e-16, 0.000000e+00 
-1.110223e-16, 1.110223e-16 
-3.053113e-16, -2.220446e-16 
1.110223e-16, -2.775558e-16 
0.000000e+00, 2.220446e-16 
-2.220446e-16, 5.551115e-17 
-1.110223e-16, -5.551115e-17 
3.885781e-16, 1.387779e-16 
8.326673e-17, -1.110223e-16 
-1.665335e-16, -1.110223e-16 
-1.110223e-16, 1.110223e-16 
-2.775558e-16, 0.000000e+00 
-1.110223e-16, 8.326673e-17 
0.000000e+00, -2.220446e-16 
-1.110223e-16, 1.665335e-16 
-2.220446e-16, 0.000000e+00 
1.665335e-16, 1.916869e-16 
-1.665335e-16, -2.220446e-16 
0.000000e+00, 1.665335e-16 
0.000000e+00, 5.551115e-17 
1.110223e-16, 1.665335e-16 
1.110223e-16, -2.775558e-16 
1.110223e-16, -2.289835e-16 
-2.775558e-16, 0.000000e+00 
0.000000e+00, 1.110223e-16 
3.885781e-16, 2.775558e-17 
1.110223e-16, -3.330669e-16 
1.110223e-16, -1.110223e-16 
-2.220446e-16, -1.110223e-16 
-2.220446e-16, -1.110223e-16 
-4.440892e-16, 0.000000e+00 
2.220446e-16, 3.053113e-16 
2.220446e-16, -1.110223e-16 
-1.110223e-16, -1.526557e-16 
-3.469447e-16, -1.665335e-16 
1.110223e-16, 1.110223e-16 
1.110223e-16, -5.551115e-17 
0.000000e+00, -3.330669e-16 
-4.440892e-16, -5.551115e-17 
2.220446e-16, -3.252607e-17 
2.220446e-16, -2.220446e-16 
1.110223e-16, 5.551115e-17 
-2.220446e-16, -2.220446e-16 
-1.110223e-16, 0.000000e+00 
1.665335e-16, -2.220446e-16 
5.551115e-17, 4.440892e-16 
-2.220446e-16, -1.110223e-16 
1.110223e-16, -1.942890e-16 
-2.220446e-16, -2.220446e-16 
-1.110223e-16, 3.330669e-16 
0.000000e+00, 0.000000e+00 
5.551115e-17, -1.110223e-16 
2.775558e-17, 1.110223e-16 
-2.220446e-16, 2.220446e-16 
-2.220446e-16, 2.220446e-16 
1.110223e-16, 0.000000e+00 
-1.110223e-16, -2.220446e-16 
-3.330669e-16, 2.498002e-16 
2.220446e-16, -2.775558e-16 
-1.110223e-16, 1.110223e-16 
-1.665335e-16, 5.551115e-17 
-5.551115e-17, -6.938894e-17 
1.387779e-16, -2.220446e-16 
2.220446e-16, 2.220446e-16 
-4.440892e-16, 0.000000e+00 
-4.440892e-16, -1.110223e-16 
1.110223e-16, -1.110223e-16 
1.110223e-16, 0.000000e+00 
3.330669e-16, 1.665335e-16 
1.110223e-16, 1.387779e-16 
-1.110223e-16, -2.220446e-16 
-1.665335e-16, 1.665335e-16 
-1.110223e-16, -1.942890e-16 
-5.551115e-17, 0.000000e+00 
-2.220446e-16, -5.551115e-17 
0.000000e+00, 0.000000e+00 
-1.665335e-16, 1.942890e-16 
0.000000e+00, 0.000000e+00 
-1.110223e-16, -3.330669e-16 
0.000000e+00, 1.665335e-16 
-1.110223e-16, -5.551115e-17 
0.000000e+00, -3.885781e-16 
