0, -3.206017e-122, 0.000000e+00
1, -6.774699e-122, 0.000000e+00
2, -1.430142e-121, 0.000000e+00
3, -3.016014e-121, 0.000000e+00
4, -6.354076e-121, 0.000000e+00
5, -1.337323e-120, 0.000000e+00
6, -2.811806e-120, 0.000000e+00
7, -5.906077e-120, 0.000000e+00
8, -1.239304e-119, 0.000000e+00
9, -2.597895e-119, 0.000000e+00
10, -5.440391e-119, 0.000000e+00
11, -1.138161e-118, 0.000000e+00
12, -2.378713e-118, 0.000000e+00
13, -4.966441e-118, 0.000000e+00
14, -1.035890e-117, 0.000000e+00
15, -2.158473e-117, 0.000000e+00
16, -4.493085e-117, 0.000000e+00
17, -9.343456e-117, 0.000000e+00
18, -1.941044e-116, 0.000000e+00
19, -4.028358e-116, 0.000000e+00
20, -8.351908e-116, 0.000000e+00
21, -1.729849e-115, 0.000000e+00
22, -3.579279e-115, 0.000000e+00
23, -7.398571e-115, 0.000000e+00
24, -1.527795e-114, 0.000000e+00
25, -3.151716e-114, 0.000000e+00
26, -6.495221e-114, 0.000000e+00
27, -1.337229e-113, 0.000000e+00
28, -2.750315e-113, 0.000000e+00
29, -5.650982e-113, 0.000000e+00
30, -1.159926e-112, 0.000000e+00
31, -2.378491e-112, 0.000000e+00
32, -4.872342e-112, 0.000000e+00
33, -9.971000e-112, 0.000000e+00
34, -2.038471e-111, 0.000000e+00
35, -4.163277e-111, 0.000000e+00
36, -8.494365e-111, 0.000000e+00
37, -1.731376e-110, 0.000000e+00
38, -3.525467e-110, 0.000000e+00
39, -7.171446e-110, 0.000000e+00
40, -1.457343e-109, 0.000000e+00
41, -2.958568e-109, 0.000000e+00
42, -6.000207e-109, 0.000000e+00
43, -1.215670e-108, 0.000000e+00
44, -2.460538e-108, 0.000000e+00
45, -4.975185e-108, 0.000000e+00
46, -1.004970e-107, 0.000000e+00
47, -2.027972e-107, 0.000000e+00
48, -4.088234e-107, 0.000000e+00
49, -8.233305e-107, 0.000000e+00
50, -1.656447e-106, 0.000000e+00
51, -3.329244e-106, 0.000000e+00
52, -6.684648e-106, 0.000000e+00
53, -1.340838e-105, 0.000000e+00
54, -2.686822e-105, 0.000000e+00
55, -5.378563e-105, 0.000000e+00
56, -1.075619e-104, 0.000000e+00
57, -2.148896e-104, 0.000000e+00
58, -4.288814e-104, 0.000000e+00
59, -8.551136e-104, 0.000000e+00
60, -1.703237e-103, 0.000000e+00
61, -3.389155e-103, 0.000000e+00
62, -6.737090e-103, 0.000000e+00
63, -1.337883e-102, 0.000000e+00
64, -2.654169e-102, 0.000000e+00
65, -5.260221e-102, 0.000000e+00
66, -1.041464e-101, 0.000000e+00
67, -2.059913e-101, 0.000000e+00
68, -4.070227e-101, 0.000000e+00
69, -8.034392e-101, 0.000000e+00
70, -1.584354e-100, 0.000000e+00
71, -3.121161e-100, 0.000000e+00
72, -6.142496e-100, 0.000000e+00
73, -1.207643e-99, 0.000000e+00
74, -2.371901e-99, 0.000000e+00
75, -4.653928e-99, 0.000000e+00
76, -9.122364e-99, 0.000000e+00
77, -1.786323e-98, 0.000000e+00
78, -3.494436e-98, 0.000000e+00
79, -6.829032e-98, 0.000000e+00
80, -1.333232e-97, 0.000000e+00
81, -2.600263e-97, 0.000000e+00
82, -5.066331e-97, 0.000000e+00
83, -9.861307e-97, 0.000000e+00
84, -1.917521e-96, 0.000000e+00
85, -3.724865e-96, 0.000000e+00
86, -7.228458e-96, 0.000000e+00
87, -1.401346e-95, 0.000000e+00
88, -2.714001e-95, 0.000000e+00
89, -5.250967e-95, 0.000000e+00
90, -1.014923e-94, 0.000000e+00
91, -1.959711e-94, 0.000000e+00
92, -3.780205e-94, 0.000000e+00
93, -7.284563e-94, 0.000000e+00
94, -1.402350e-93, 0.000000e+00
95, -2.696955e-93, 0.000000e+00
96, -5.181506e-93, 0.000000e+00
97, -9.944955e-93, 0.000000e+00
98, -1.906841e-92, 0.000000e+00
99, -3.652504e-92, 0.000000e+00
100, -6.989266e-92, 0.000000e+00
101, -1.336095e-91, 0.000000e+00
102, -2.551570e-91, 0.000000e+00
103, -4.867909e-91, 0.000000e+00
104, -9.277737e-91, 0.000000e+00
105, -1.766470e-90, 0.000000e+00
106, -3.359969e-90, 0.000000e+00
107, -6.384529e-90, 0.000000e+00
108, -1.211957e-89, 0.000000e+00
109, -2.298318e-89, 0.000000e+00
110, -4.354092e-89, 0.000000e+00
111, -8.240429e-89, 0.000000e+00
112, -1.557997e-88, 0.000000e+00
113, -2.942715e-88, 0.000000e+00
114, -5.552573e-88, 0.000000e+00
115, -1.046659e-87, 0.000000e+00
116, -1.970972e-87, 0.000000e+00
117, -3.707835e-87, 0.000000e+00
118, -6.968271e-87, 0.000000e+00
119, -1.308261e-86, 0.000000e+00
120, -2.453738e-86, 0.000000e+00
121, -4.597552e-86, 0.000000e+00
122, -8.605769e-86, 0.000000e+00
123, -1.609227e-85, 0.000000e+00
124, -3.006143e-85, 0.000000e+00
125, -5.610048e-85, 0.000000e+00
126, -1.045895e-84, 0.000000e+00
127, -1.947933e-84, 0.000000e+00
128, -3.624305e-84, 0.000000e+00
129, -6.736588e-84, 0.000000e+00
130, -1.250892e-83, 0.000000e+00
131, -2.320407e-83, 0.000000e+00
132, -4.300046e-83, 0.000000e+00
133, -7.960616e-83, 0.000000e+00
134, -1.472261e-82, 0.000000e+00
135, -2.720116e-82, 0.000000e+00
136, -5.020589e-82, 0.000000e+00
137, -9.257344e-82, 0.000000e+00
138, -1.705229e-81, 0.000000e+00
139, -3.137933e-81, 0.000000e+00
140, -5.768581e-81, 0.000000e+00
141, -1.059398e-80, 0.000000e+00
142, -1.943629e-80, 0.000000e+00
143, -3.562316e-80, 0.000000e+00
144, -6.522528e-80, 0.000000e+00
145, -1.193065e-79, 0.000000e+00
146, -2.180101e-79, 0.000000e+00
147, -3.979731e-79, 0.000000e+00
148, -7.257638e-79, 0.000000e+00
149, -1.322213e-78, 0.000000e+00
150, -2.406423e-78, 0.000000e+00
151, -4.375293e-78, 0.000000e+00
152, -7.947065e-78, 0.000000e+00
153, -1.442019e-77, 0.000000e+00
154, -2.613963e-77, 0.000000e+00
155, -4.733610e-77, 0.000000e+00
156, -8.563476e-77, 0.000000e+00
157, -1.547648e-76, 0.000000e+00
158, -2.794207e-76, 0.000000e+00
159, -5.039756e-76, 0.000000e+00
160, -9.080818e-76, 0.000000e+00
161, -1.634575e-75, 0.000000e+00
162, -2.939336e-75, 0.000000e+00
163, -5.280292e-75, 0.000000e+00
164, -9.476134e-75, 0.000000e+00
165, -1.698904e-74, 0.000000e+00
166, -3.042783e-74, 0.000000e+00
167, -5.444243e-74, 0.000000e+00
168, -9.731246e-74, 0.000000e+00
169, -1.737656e-73, 0.000000e+00
170, -3.099729e-73, 0.000000e+00
171, -5.523926e-73, 0.000000e+00
172, -9.834143e-73, 0.000000e+00
173, -1.748999e-72, 0.000000e+00
174, -3.107470e-72, 0.000000e+00
175, -5.515550e-72, 0.000000e+00
176, -9.779915e-72, 0.000000e+00
177, -1.732390e-71, 0.000000e+00
178, -3.065637e-71, 0.000000e+00
179, -5.419510e-71, 0.000000e+00
180, -9.571143e-71, 0.000000e+00
181, -1.688620e-70, 0.000000e+00
182, -2.976216e-70, 0.000000e+00
183, -5.240361e-70, 0.000000e+00
184, -9.217697e-70, 0.000000e+00
185, -1.619750e-69, 0.000000e+00
186, -2.843399e-69, 0.000000e+00
187, -4.986457e-69, 0.000000e+00
188, -8.735961e-69, 0.000000e+00
189, -1.528951e-68, 0.000000e+00
190, -2.673258e-68, 0.000000e+00
191, -4.669306e-68, 0.000000e+00
192, -8.147572e-68, 0.000000e+00
193, -1.420262e-67, 0.000000e+00
194, -2.473277e-67, 0.000000e+00
195, -4.302705e-67, 0.000000e+00
196, -7.477815e-67, 0.000000e+00
197, -1.298291e-66, 0.000000e+00
198, -2.251820e-66, 0.000000e+00
199, -3.901752e-66, 0.000000e+00
200, -6.753825e-66, 0.000000e+00
201, -1.167896e-65, 0.000000e+00
202, -2.017544e-65, 0.000000e+00
203, -3.481818e-65, 0.000000e+00
204, -6.002792e-65, 0.000000e+00
205, -1.033867e-64, 0.000000e+00
206, -1.778855e-64, 0.000000e+00
207, -3.057599e-64, 0.000000e+00
208, -5.250307e-64, 0.000000e+00
209, -9.006440e-64, 0.000000e+00
210, -1.543426e-63, 0.000000e+00
211, -2.642304e-63, 0.000000e+00
212, -4.519015e-63, 0.000000e+00
213, -7.720921e-63, 0.000000e+00
214, -1.317828e-62, 0.000000e+00
215, -2.247048e-62, 0.000000e+00
216, -3.827632e-62, 0.000000e+00
217, -6.513467e-62, 0.000000e+00
218, -1.107283e-61, 0.000000e+00
219, -1.880481e-61, 0.000000e+00
220, -3.190387e-61, 0.000000e+00
221, -5.407321e-61, 0.000000e+00
222, -9.155562e-61, 0.000000e+00
223, -1.548646e-60, 0.000000e+00
224, -2.616877e-60, 0.000000e+00
225, -4.417520e-60, 0.000000e+00
226, -7.449686e-60, 0.000000e+00
227, -1.255052e-59, 0.000000e+00
228, -2.112269e-59, 0.000000e+00
229, -3.551412e-59, 0.000000e+00
230, -5.965089e-59, 0.000000e+00
231, -1.000914e-58, 0.000000e+00
232, -1.677803e-58, 0.000000e+00
233, -2.809630e-58, 0.000000e+00
234, -4.700255e-58, 0.000000e+00
235, -7.855210e-58, 0.000000e+00
236, -1.311469e-57, 0.000000e+00
237, -2.187372e-57, 0.000000e+00
238, -3.644611e-57, 0.000000e+00
239, -6.066577e-57, 0.000000e+00
240, -1.008789e-56, 0.000000e+00
241, -1.675795e-56, 0.000000e+00
242, -2.781030e-56, 0.000000e+00
243, -4.610567e-56, 0.000000e+00
244, -7.636020e-56, 0.000000e+00
245, -1.263408e-55, 0.000000e+00
246, -2.088260e-55, 0.000000e+00
247, -3.448174e-55, 0.000000e+00
248, -5.687978e-55, 0.000000e+00
249, -9.373259e-55, 0.000000e+00
250, -1.543076e-54, 0.000000e+00
251, -2.537745e-54, 0.000000e+00
252, -4.169390e-54, 0.000000e+00
253, -6.843229e-54, 0.000000e+00
254, -1.122054e-53, 0.000000e+00
255, -1.837934e-53, 0.000000e+00
256, -3.007533e-53, 0.000000e+00
257, -4.916485e-53, 0.000000e+00
258, -8.029027e-53, 0.000000e+00
259, -1.309891e-52, 0.000000e+00
260, -2.134868e-52, 0.000000e+00
261, -3.475930e-52, 0.000000e+00
262, -5.653727e-52, 0.000000e+00
263, -9.186763e-52, 0.000000e+00
264, -1.491262e-51, 0.000000e+00
265, -2.418296e-51, 0.000000e+00
266, -3.917679e-51, 0.000000e+00
267, -6.340332e-51, 0.000000e+00
268, -1.025083e-50, 0.000000e+00
269, -1.655655e-50, 0.000000e+00
270, -2.671434e-50, 0.000000e+00
271, -4.306088e-50, 0.000000e+00
272, -6.934022e-50, 0.000000e+00
273, -1.115453e-49, 0.000000e+00
274, -1.792591e-49, 0.000000e+00
275, -2.877895e-49, 0.000000e+00
276, -4.615645e-49, 0.000000e+00
277, -7.395263e-49, 0.000000e+00
278, -1.183692e-48, 0.000000e+00
279, -1.892724e-48, 0.000000e+00
280, -3.023430e-48, 0.000000e+00
281, -4.824764e-48, 0.000000e+00
282, -7.691589e-48, 0.000000e+00
283, -1.224954e-47, 0.000000e+00
284, -1.948889e-47, 0.000000e+00
285, -3.097550e-47, 0.000000e+00
286, -4.918279e-47, 0.000000e+00
287, -7.801383e-47, 0.000000e+00
288, -1.236214e-46, 0.000000e+00
289, -1.956950e-46, 0.000000e+00
290, -3.094776e-46, 0.000000e+00
291, -4.889251e-46, 0.000000e+00
292, -7.716479e-46, 0.000000e+00
293, -1.216633e-45, 0.000000e+00
294, -1.916301e-45, 0.000000e+00
295, -3.015306e-45, 0.000000e+00
296, -4.739829e-45, 0.000000e+00
297, -7.443164e-45, 0.000000e+00
298, -1.167659e-44, 0.000000e+00
299, -1.829945e-44, 0.000000e+00
300, -2.864994e-44, 0.000000e+00
301, -4.480979e-44, 0.000000e+00
302, -7.001413e-44, 0.000000e+00
303, -1.092854e-43, 0.000000e+00
304, -1.704126e-43, 0.000000e+00
305, -2.654637e-43, 0.000000e+00
306, -4.131160e-43, 0.000000e+00
307, -6.422474e-43, 0.000000e+00
308, -9.974617e-43, 0.000000e+00
309, -1.547582e-42, 0.000000e+00
310, -2.398691e-42, 0.000000e+00
311, -3.714143e-42, 0.000000e+00
312, -5.745216e-42, 0.000000e+00
313, -8.878048e-42, 0.000000e+00
314, -1.370541e-41, 0.000000e+00
315, -2.113636e-41, 0.000000e+00
316, -3.256353e-41, 0.000000e+00
317, -5.011830e-41, 0.000000e+00
318, -7.705922e-41, 0.000000e+00
319, -1.183631e-40, 0.000000e+00
320, -1.816231e-40, 0.000000e+00
321, -2.784130e-40, 0.000000e+00
322, -4.263548e-40, 0.000000e+00
323, -6.522530e-40, 0.000000e+00
324, -9.968376e-40, 0.000000e+00
325, -1.521935e-39, 0.000000e+00
326, -2.321299e-39, 0.000000e+00
327, -3.536952e-39, 0.000000e+00
328, -5.383822e-39, 0.000000e+00
329, -8.186825e-39, 0.000000e+00
330, -1.243665e-38, 0.000000e+00
331, -1.887360e-38, 0.000000e+00
332, -2.861339e-38, 0.000000e+00
333, -4.333582e-38, 0.000000e+00
334, -6.556740e-38, 0.000000e+00
335, -9.910420e-38, 0.000000e+00
336, -1.496440e-37, 0.000000e+00
337, -2.257303e-37, 0.000000e+00
338, -3.401602e-37, 0.000000e+00
339, -5.120829e-37, 0.000000e+00
340, -7.701232e-37, 0.000000e+00
341, -1.157026e-36, 0.000000e+00
342, -1.736558e-36, 0.000000e+00
343, -2.603746e-36, 0.000000e+00
344, -3.900057e-36, 0.000000e+00
345, -5.835880e-36, 0.000000e+00
346, -8.723782e-36, 0.000000e+00
347, -1.302766e-35, 0.000000e+00
348, -1.943528e-35, 0.000000e+00
349, -2.896533e-35, 0.000000e+00
350, -4.312499e-35, 0.000000e+00
351, -6.414200e-35, 0.000000e+00
352, -9.530574e-35, 0.000000e+00
353, -1.414681e-34, 0.000000e+00
354, -2.097785e-34, 0.000000e+00
355, -3.107609e-34, 0.000000e+00
356, -4.598907e-34, 0.000000e+00
357, -6.799013e-34, 0.000000e+00
358, -1.004153e-33, 0.000000e+00
359, -1.481552e-33, 0.000000e+00
360, -2.183719e-33, 0.000000e+00
361, -3.215433e-33, 0.000000e+00
362, -4.729824e-33, 0.000000e+00
363, -6.950457e-33, 0.000000e+00
364, -1.020339e-32, 0.000000e+00
365, -1.496368e-32, 0.000000e+00
366, -2.192276e-32, 0.000000e+00
367, -3.208593e-32, 0.000000e+00
368, -4.691340e-32, 0.000000e+00
369, -6.852387e-32, 0.000000e+00
370, -9.998838e-32, 0.000000e+00
371, -1.457538e-31, 0.000000e+00
372, -2.122526e-31, 0.000000e+00
373, -3.087797e-31, 0.000000e+00
374, -4.487527e-31, 0.000000e+00
375, -6.515204e-31, 0.000000e+00
376, -9.449562e-31, 0.000000e+00
377, -1.369172e-30, 0.000000e+00
378, -1.981831e-30, 0.000000e+00
379, -2.865748e-30, 0.000000e+00
380, -4.139730e-30, 0.000000e+00
381, -5.974044e-30, 0.000000e+00
382, -8.612463e-30, 0.000000e+00
383, -1.240363e-29, 0.000000e+00
384, -1.784567e-29, 0.000000e+00
385, -2.564952e-29, 0.000000e+00
386, -3.682884e-29, 0.000000e+00
387, -5.282742e-29, 0.000000e+00
388, -7.569951e-29, 0.000000e+00
389, -1.083650e-28, 0.000000e+00
390, -1.549700e-28, 0.000000e+00
391, -2.213953e-28, 0.000000e+00
392, -3.159742e-28, 0.000000e+00
393, -4.505023e-28, 0.000000e+00
394, -6.416598e-28, 0.000000e+00
395, -9.130085e-28, 0.000000e+00
396, -1.297798e-27, 0.000000e+00
397, -1.842900e-27, 0.000000e+00
398, -2.614318e-27, 0.000000e+00
399, -3.704908e-27, 0.000000e+00
400, -5.245158e-27, 0.000000e+00
401, -7.418257e-27, 0.000000e+00
402, -1.048111e-26, 0.000000e+00
403, -1.479363e-26, 0.000000e+00
404, -2.085953e-26, 0.000000e+00
405, -2.938301e-26, 0.000000e+00
406, -4.134758e-26, 0.000000e+00
407, -5.812539e-26, 0.000000e+00
408, -8.162886e-26, 0.000000e+00
409, -1.145206e-25, 0.000000e+00
410, -1.605038e-25, 0.000000e+00
411, -2.247238e-25, 0.000000e+00
412, -3.143220e-25, 0.000000e+00
413, -4.392001e-25, 0.000000e+00
414, -6.130726e-25, 0.000000e+00
415, -8.549156e-25, 0.000000e+00
416, -1.190958e-24, 0.000000e+00
417, -1.657415e-24, 0.000000e+00
418, -2.304242e-24, 0.000000e+00
419, -3.200270e-24, 0.000000e+00
420, -4.440245e-24, 0.000000e+00
421, -6.154445e-24, 0.000000e+00
422, -8.521825e-24, 0.000000e+00
423, -1.178794e-23, 0.000000e+00
424, -1.628939e-23, 0.000000e+00
425, -2.248711e-23, 0.000000e+00
426, -3.101157e-23, 0.000000e+00
427, -4.272436e-23, 0.000000e+00
428, -5.880156e-23, 0.000000e+00
429, -8.084696e-23, 0.000000e+00
430, -1.110453e-22, 0.000000e+00
431, -1.523694e-22, 0.000000e+00
432, -2.088609e-22, 0.000000e+00
433, -2.860077e-22, 0.000000e+00
434, -3.912548e-22, 0.000000e+00
435, -5.346913e-22, 0.000000e+00
